Volume,Symbol,Adj_Close,High,Low,Date,Close,Open
3956600,PSON.L,436.635,672.702,663.82,2005-07-11,668.50,672.00
1896400,PSON.L,434.676,666.53,655.339,2005-07-08,665.50,663.00
11378400,PSON.L,430.104,667.50,643.50,2005-07-07,658.50,667.50
7976700,PSON.L,435.982,669.50,655.00,2005-07-06,667.50,662.50
8463100,PSON.L,431.41,662.15,653.50,2005-07-05,660.50,657.50
1850100,PSON.L,431.737,663.07,657.50,2005-07-04,661.00,659.50
2422400,PSON.L,432.39,666.50,653.00,2005-07-01,662.00,654.50
5809100,PSON.L,429.451,662.50,649.00,2005-06-30,657.50,649.00
3737500,PSON.L,426.838,655.00,650.50,2005-06-29,653.50,655.00
6073400,PSON.L,424.225,651.50,645.59,2005-06-28,649.50,647.50
8403700,PSON.L,423.899,655.00,647.50,2005-06-27,649.00,651.50
4894600,PSON.L,428.797,661.00,653.50,2005-06-24,656.50,659.50
2527600,PSON.L,433.043,672.00,660.50,2005-06-23,663.00,669.50
3739600,PSON.L,435.982,671.34,656.00,2005-06-22,667.50,656.00
2323100,PSON.L,430.43,760.00,658.00,2005-06-21,659.00,659.00
3254100,PSON.L,431.083,669.00,658.84,2005-06-20,660.00,669.00
4317600,PSON.L,435.656,678.00,661.88,2005-06-17,667.00,669.50
2230400,PSON.L,435.656,671.00,663.00,2005-06-16,667.00,668.00
1738500,PSON.L,434.349,668.50,655.00,2005-06-15,665.00,668.00
4575800,PSON.L,434.349,668.50,660.00,2005-06-14,665.00,668.50
2403900,PSON.L,435.656,670.00,667.00,2005-06-13,667.00,668.00
2993100,PSON.L,434.023,667.50,662.00,2005-06-10,664.50,662.00
3031700,PSON.L,431.737,665.50,658.00,2005-06-09,661.00,664.50
2952300,PSON.L,434.676,674.50,657.50,2005-06-08,665.50,660.00
1252800,PSON.L,434.676,667.50,658.00,2005-06-07,665.50,664.50
3846500,PSON.L,430.43,667.00,656.50,2005-06-06,659.00,667.00
2358700,PSON.L,434.023,669.00,661.50,2005-06-03,664.50,661.50
2431000,PSON.L,433.043,672.00,658.50,2005-06-02,663.00,668.00
8753400,PSON.L,434.676,666.00,656.00,2005-06-01,665.50,662.00
2864400,PSON.L,430.43,663.50,657.50,2005-05-31,659.00,663.50
000,PSON.L,431.083,660.00,660.00,2005-05-30,660.00,660.00
1850000,PSON.L,431.083,666.00,656.50,2005-05-27,660.00,660.50
8895000,PSON.L,433.696,666.00,652.50,2005-05-26,664.00,659.50
15379000,PSON.L,429.124,659.82,653.831,2005-05-25,657.00,655.00
5623300,PSON.L,427.818,662.32,652.06,2005-05-24,655.00,658.00
3171500,PSON.L,431.737,665.50,659.00,2005-05-23,661.00,661.00
16859100,PSON.L,432.716,675.00,659.00,2005-05-20,662.50,665.00
8355500,PSON.L,435.002,667.00,654.00,2005-05-19,666.00,656.00
11597200,PSON.L,428.144,661.00,648.50,2005-05-18,655.50,652.50
5224000,PSON.L,424.225,654.00,640.853,2005-05-17,649.50,654.00
5776700,PSON.L,423.899,650.00,644.00,2005-05-16,649.00,649.00
5048000,PSON.L,427.491,655.00,642.10,2005-05-13,654.50,649.00
6112000,PSON.L,423.899,651.50,642.50,2005-05-12,649.00,646.00
5104400,PSON.L,419.653,646.00,638.00,2005-05-11,642.50,641.50
10941000,PSON.L,420.633,650.00,642.00,2005-05-10,644.00,650.00
000,PSON.L,422.919,654.00,641.25,2005-05-09,647.50,651.00
8003300,PSON.L,427.165,656.00,641.50,2005-05-06,654.00,646.50
5272900,PSON.L,419.98,645.00,630.50,2005-05-05,643.00,639.00
10410300,PSON.L,418.02,641.50,619.50,2005-05-04,640.00,640.00
5567600,PSON.L,416.387,642.857,620.50,2005-05-03,637.50,640.50
000,PSON.L,414.755,635.00,635.00,2005-05-02,635.00,635.00
3385800,PSON.L,414.755,637.50,626.50,2005-04-29,635.00,627.00
5377600,PSON.L,411.815,649.50,629.50,2005-04-28,630.50,635.50
